ID,proportion_ADJ,proportion_ADV,proportion_INTJ,proportion_NOUN,proportion_PRON,proportion_PROPN,proportion_VERB,proportion_AUX,proportion_DET,proportion_ADP,proportion_CCONJ,proportion_SCONJ,proportion_NUM,proportion_PART,proportion_SYM,proportion_X
SEN02,0.0552486187845303,0.0883977900552486,0.005524861878453,0.1602209944751381,0.1270718232044199,0.0,0.1049723756906077,0.0276243093922651,0.1160220994475138,0.1270718232044199,0.0331491712707182,0.0165745856353591,0.0,0,0.0,0.0
GRE01,0.0617977528089887,0.0505617977528089,0.0056179775280898,0.2134831460674157,0.0674157303370786,0.0,0.1011235955056179,0.0393258426966292,0.1741573033707865,0.1516853932584269,0.0280898876404494,0.0112359550561797,0.0,0,0.0,0.0
GRE13,0.0516129032258064,0.0774193548387096,0.0,0.2,0.0838709677419354,0.0,0.0709677419354838,0.0387096774193548,0.1483870967741935,0.1225806451612903,0.0258064516129032,0.0193548387096774,0.0129032258064516,0,0.0,0.0
BFC02,0.0311418685121107,0.0934256055363321,0.0069204152249134,0.1522491349480969,0.0865051903114186,0.0380622837370242,0.0968858131487889,0.0519031141868512,0.1072664359861591,0.1349480968858131,0.0311418685121107,0.0311418685121107,0.0069204152249134,0,0.0,0.0
NOR04,0.0703125,0.109375,0.0078125,0.203125,0.0703125,0.0,0.0859375,0.0078125,0.125,0.171875,0.0390625,0.0078125,0.015625,0,0.0,0.0
GRE03,0.0344827586206896,0.1293103448275862,0.0,0.1810344827586207,0.0775862068965517,0.0,0.1120689655172413,0.0172413793103448,0.0948275862068965,0.1551724137931034,0.0258620689655172,0.043103448275862,0.0,0,0.0,0.0
PES03,0.0585106382978723,0.0478723404255319,0.0,0.1914893617021276,0.0957446808510638,0.0,0.101063829787234,0.0425531914893617,0.1382978723404255,0.1648936170212765,0.0319148936170212,0.0106382978723404,0.0212765957446808,0,0.0106382978723404,0.0
HES03,0.0617283950617283,0.0246913580246913,0.0,0.2098765432098765,0.0679012345679012,0.0,0.1358024691358024,0.0246913580246913,0.1604938271604938,0.1358024691358024,0.0246913580246913,0.0246913580246913,0.0185185185185185,0,0.0,0.0
CFE09,0.0723684210526315,0.0197368421052631,0.0,0.2105263157894736,0.0921052631578947,0.0,0.1052631578947368,0.0328947368421052,0.1973684210526315,0.1184210526315789,0.0328947368421052,0.0,0.0,0,0.0,0.0
HES05,0.0502283105022831,0.0502283105022831,0.0,0.136986301369863,0.1278538812785388,0.0091324200913242,0.1278538812785388,0.0410958904109589,0.1141552511415525,0.1141552511415525,0.0365296803652968,0.0410958904109589,0.0136986301369863,0,0.0,0.0
SOU09,0.0489510489510489,0.0419580419580419,0.0069930069930069,0.2167832167832167,0.0699300699300699,0.0,0.0909090909090909,0.0419580419580419,0.1398601398601398,0.1608391608391608,0.0349650349650349,0.0279720279720279,0.0069930069930069,0,0.0,0.0
ALS03,0.0329670329670329,0.0952380952380952,0.0,0.1465201465201465,0.1062271062271062,0.0109890109890109,0.1428571428571428,0.0183150183150183,0.1355311355311355,0.1098901098901098,0.0512820512820512,0.0219780219780219,0.0,0,0.0,0.0
LDV07,0.0412371134020618,0.056701030927835,0.0,0.1391752577319587,0.134020618556701,0.0463917525773195,0.1237113402061855,0.056701030927835,0.1134020618556701,0.1649484536082474,0.0206185567010309,0.0154639175257731,0.0,0,0.0,0.0
CFE05,0.065040650406504,0.08130081300813,0.016260162601626,0.089430894308943,0.1707317073170731,0.016260162601626,0.1544715447154471,0.056910569105691,0.089430894308943,0.08130081300813,0.008130081300813,0.016260162601626,0.0,0,0.0,0.0
