ID,proportion_ADJ,proportion_ADV,proportion_INTJ,proportion_NOUN,proportion_PRON,proportion_PROPN,proportion_VERB,proportion_AUX,proportion_DET,proportion_ADP,proportion_CCONJ,proportion_SCONJ,proportion_NUM,proportion_PART,proportion_SYM,proportion_X
HES03,0.0628019323671497,0.0458937198067632,0.0,0.1980676328502415,0.0845410628019323,0.0,0.1159420289855072,0.038647342995169,0.1497584541062802,0.1062801932367149,0.0338164251207729,0.0120772946859903,0.0072463768115942,0,0.0,0.0
CFE09,0.046031746031746,0.046031746031746,0.0015873015873015,0.1809523809523809,0.1206349206349206,0.0015873015873015,0.1126984126984127,0.0333333333333333,0.1507936507936507,0.1333333333333333,0.0269841269841269,0.0174603174603174,0.0031746031746031,0,0.0,0.0158730158730158
HES05,0.0504504504504504,0.0558558558558558,0.0072072072072072,0.1477477477477477,0.1459459459459459,0.0036036036036036,0.1279279279279279,0.0414414414414414,0.1081081081081081,0.1009009009009009,0.0306306306306306,0.0288288288288288,0.0072072072072072,0,0.0,0.0
SOU09,0.0503282275711159,0.0328227571115973,0.0087527352297593,0.2035010940919037,0.0809628008752735,0.0021881838074398,0.1181619256017505,0.0437636761487965,0.161925601750547,0.1378555798687089,0.0284463894967177,0.0153172866520787,0.0109409190371991,0,0.0,0.0
ALS03,0.0406015037593985,0.0736842105263157,0.0,0.1593984962406015,0.1278195488721804,0.0135338345864661,0.1383458646616541,0.0240601503759398,0.1338345864661654,0.112781954887218,0.037593984962406,0.0165413533834586,0.0015037593984962,0,0.0,0.0
LDV07,0.0466988727858293,0.0515297906602254,0.001610305958132,0.1642512077294686,0.1175523349436392,0.0273752012882447,0.1175523349436392,0.0418679549114331,0.144927536231884,0.143317230273752,0.0209339774557165,0.0096618357487922,0.0048309178743961,0,0.0,0.0
CFE05,0.065252854812398,0.0929853181076672,0.0048939641109298,0.1500815660685155,0.1109298531810766,0.0065252854812398,0.1109298531810766,0.0424143556280587,0.1272430668841762,0.132137030995106,0.0261011419249592,0.0130505709624796,0.0048939641109298,0,0.0,0.0
OCM11,0.0217391304347826,0.0711462450592885,0.0019762845849802,0.1561264822134387,0.150197628458498,0.0059288537549407,0.1264822134387351,0.0592885375494071,0.1304347826086956,0.1047430830039525,0.0237154150197628,0.0079051383399209,0.0019762845849802,0,0.0,0.0
LRE02,0.0552922590837282,0.0679304897314376,0.0,0.1974723538704581,0.0916271721958925,0.0,0.1026856240126382,0.0394944707740916,0.1469194312796208,0.1263823064770932,0.0379146919431279,0.0157977883096366,0.0031595576619273,0,0.0,0.0
HES02,0.0304347826086956,0.0478260869565217,0.0115942028985507,0.1826086956521739,0.108695652173913,0.0072463768115942,0.1159420289855072,0.0159420289855072,0.136231884057971,0.1144927536231884,0.0304347826086956,0.017391304347826,0.0101449275362318,0,0.0,0.0014492753623188
LYO02,0.0333333333333333,0.0866666666666666,0.0,0.135,0.16,0.0016666666666666,0.1616666666666666,0.0166666666666666,0.0966666666666666,0.1466666666666666,0.025,0.02,0.0,0,0.0,0.0
CFE02,0.0633187772925764,0.0458515283842794,0.0109170305676855,0.185589519650655,0.1200873362445414,0.0021834061135371,0.131004366812227,0.0109170305676855,0.1397379912663755,0.1288209606986899,0.0109170305676855,0.0174672489082969,0.0043668122270742,0,0.0,0.0
POF05,0.083941605839416,0.0711678832116788,0.0036496350364963,0.1715328467153284,0.0583941605839416,0.0328467153284671,0.0638686131386861,0.0255474452554744,0.156934306569343,0.1386861313868613,0.0456204379562043,0.0127737226277372,0.0273722627737226,0,0.0018248175182481,0.0036496350364963
BFC10,0.0600775193798449,0.0523255813953488,0.001937984496124,0.1744186046511628,0.0891472868217054,0.0155038759689922,0.1182170542635659,0.0368217054263565,0.1569767441860465,0.1143410852713178,0.0290697674418604,0.0251937984496124,0.003875968992248,0,0.0,0.0
OCM18,0.0356564019448946,0.0567260940032414,0.0032414910858995,0.1880064829821718,0.1118314424635332,0.0016207455429497,0.1118314424635332,0.0356564019448946,0.1458670988654781,0.1150729335494327,0.0259319286871961,0.0275526742301458,0.0032414910858995,0,0.0,0.0
SPC03,0.0419161676646706,0.0499001996007984,0.0019960079840319,0.2015968063872255,0.0658682634730539,0.0019960079840319,0.1317365269461078,0.0219560878243512,0.1397205588822355,0.1596806387225549,0.0578842315369261,0.0099800399201596,0.0019960079840319,0,0.0,0.0
UCA02,0.0659340659340659,0.0457875457875457,0.0018315018315018,0.1868131868131868,0.1007326007326007,0.0128205128205128,0.1117216117216117,0.0238095238095238,0.1501831501831501,0.1501831501831501,0.0183150183150183,0.0146520146520146,0.0036630036630036,0,0.0,0.0
CVL01,0.0564971751412429,0.0489642184557438,0.007532956685499,0.1657250470809793,0.1318267419962335,0.0018832391713747,0.1167608286252354,0.0376647834274952,0.1205273069679849,0.0847457627118644,0.03954802259887,0.032015065913371,0.0,0,0.0,0.0169491525423728
OCM07,0.0791925465838509,0.0667701863354037,0.0062111801242236,0.186335403726708,0.0900621118012422,0.0015527950310559,0.108695652173913,0.0217391304347826,0.1444099378881987,0.1273291925465838,0.0481366459627329,0.015527950310559,0.0031055900621118,0,0.0,0.0
LRE09,0.0497131931166348,0.0382409177820267,0.0019120458891013,0.1778202676864244,0.1395793499043977,0.0,0.1376673040152963,0.0401529636711281,0.1491395793499044,0.1166347992351816,0.0267686424474187,0.0076481835564053,0.0,0,0.0,0.0
SOU01,0.0530973451327433,0.0619469026548672,0.0014749262536873,0.1725663716814159,0.1209439528023598,0.0058997050147492,0.1120943952802359,0.0486725663716814,0.1415929203539823,0.1224188790560472,0.0309734513274336,0.0088495575221238,0.0,0,0.0,0.0
UPS10,0.0519835841313269,0.0519835841313269,0.0013679890560875,0.1655266757865937,0.1586867305061559,0.0,0.106703146374829,0.0437756497948016,0.1491108071135431,0.1053351573187414,0.0300957592339261,0.0259917920656634,0.0,0,0.0,0.0
HES01,0.0438931297709923,0.0667938931297709,0.0038167938931297,0.1240458015267175,0.2080152671755725,0.0,0.166030534351145,0.015267175572519,0.1087786259541984,0.0935114503816793,0.0458015267175572,0.0190839694656488,0.0,0,0.0,0.0
NOR05,0.0499168053244592,0.0565723793677204,0.0133111480865224,0.1747088186356073,0.1198003327787021,0.0066555740432612,0.1181364392678868,0.0299500831946755,0.1464226289517471,0.1098169717138103,0.0366056572379367,0.0232945091514143,0.0016638935108153,0,0.0,0.0
SOU13,0.0521739130434782,0.0942028985507246,0.0057971014492753,0.1565217391304348,0.108695652173913,0.008695652173913,0.1057971014492753,0.0391304347826087,0.1304347826086956,0.0956521739130434,0.0289855072463768,0.0289855072463768,0.0,0,0.0,0.0
ALS04,0.0560224089635854,0.0756302521008403,0.0056022408963585,0.1596638655462184,0.134453781512605,0.0042016806722689,0.1120448179271708,0.042016806722689,0.1176470588235294,0.0980392156862745,0.0294117647058823,0.0238095238095238,0.0070028011204481,0,0.0,0.0
NOR12,0.0498575498575498,0.0641025641025641,0.0,0.1837606837606837,0.121082621082621,0.0056980056980056,0.1153846153846153,0.0341880341880341,0.1452991452991453,0.1339031339031339,0.0213675213675213,0.0099715099715099,0.0085470085470085,0,0.0,0.0014245014245014
LYO10,0.052863436123348,0.0748898678414096,0.0073421439060205,0.1424375917767988,0.1395007342143906,0.0117474302496328,0.1145374449339207,0.0513950073421439,0.1174743024963289,0.0983847283406754,0.0381791483113069,0.0146842878120411,0.0058737151248164,0,0.0,0.0
PES04,0.0764119601328903,0.0598006644518272,0.0,0.1594684385382059,0.1129568106312292,0.0199335548172757,0.1229235880398671,0.0299003322259136,0.1495016611295681,0.0996677740863787,0.0398671096345514,0.0166112956810631,0.0132890365448504,0,0.0066445182724252,0.0
SOU10,0.0669781931464174,0.0591900311526479,0.0,0.1931464174454828,0.0919003115264797,0.0,0.1074766355140186,0.0498442367601246,0.1651090342679127,0.1214953271028037,0.0264797507788162,0.0249221183800623,0.0077881619937694,0,0.0,0.0
PES06,0.0473484848484848,0.0719696969696969,0.0,0.2026515151515151,0.0909090909090909,0.0018939393939393,0.1306818181818181,0.0170454545454545,0.1458333333333333,0.1666666666666666,0.0189393939393939,0.0094696969696969,0.0037878787878787,0,0.0,0.0
NOR10,0.0275049115913556,0.0392927308447937,0.0,0.1512770137524558,0.1630648330058939,0.0137524557956778,0.1394891944990176,0.037328094302554,0.1139489194499017,0.1277013752455795,0.0137524557956778,0.0176817288801571,0.0098231827111984,0,0.0,0.0
SEN01,0.0751341681574239,0.0536672629695885,0.0053667262969588,0.2057245080500894,0.073345259391771,0.0143112701252236,0.0858676207513416,0.0322003577817531,0.148479427549195,0.1645796064400715,0.0304114490161001,0.0035778175313059,0.0035778175313059,0,0.0,0.0
BFC09,0.0833333333333333,0.0957446808510638,0.0035460992907801,0.1843971631205673,0.0460992907801418,0.0088652482269503,0.0975177304964539,0.0195035460992907,0.1453900709219858,0.1365248226950354,0.0336879432624113,0.0141843971631205,0.0053191489361702,0,0.0,0.0
LOR02,0.071301247771836,0.0303030303030303,0.0017825311942959,0.2067736185383244,0.089126559714795,0.0071301247771836,0.106951871657754,0.0338680926916221,0.160427807486631,0.1443850267379679,0.0231729055258467,0.0106951871657754,0.0035650623885918,0,0.0,0.0
POF03,0.0345323741007194,0.0661870503597122,0.0086330935251798,0.1640287769784172,0.1223021582733813,0.014388489208633,0.1107913669064748,0.0316546762589928,0.1309352517985611,0.1194244604316546,0.0417266187050359,0.0230215827338129,0.0,0,0.0,0.0028776978417266
UPS04,0.0630323679727427,0.0340715502555366,0.0034071550255536,0.1839863713798978,0.0868824531516184,0.0,0.1226575809199318,0.0340715502555366,0.1482112436115843,0.1243611584327086,0.0477001703577512,0.0136286201022146,0.0051107325383304,0,0.0,0.0
OCM10,0.0961538461538461,0.0437062937062937,0.0069930069930069,0.1835664335664335,0.0979020979020979,0.0017482517482517,0.0874125874125874,0.0192307692307692,0.1643356643356643,0.1223776223776223,0.0297202797202797,0.0104895104895104,0.0,0,0.0,0.0
CVL02,0.0406015037593985,0.07067669172932331,0.0,0.17443609022556392,0.09172932330827067,0.0,0.11729323308270677,0.04962406015037594,0.1548872180451128,0.10827067669172932,0.04360902255639098,0.019548872180451128,0.009022556390977444,0,0.0,0.0
